timestamp,lat,lon,plant_status,pH,temperature,humidity,ec,N,P,K
2025-09-01 00:00:00,14.53,120.99,Healthy,7.1878172299088705,24.89789249111586,69.97407175603193,1.410872175533424,20.127326304909786,14.973625977699939,25.13086311742327
2025-09-01 00:05:00,14.53,120.99009306669727,Anthracnose - Symptomatic (wilt),6.938245800722399,24.924119071083105,69.92009546174293,1.5113589455059047,20.063074779974897,14.970995479349403,25.043936528737053
2025-09-01 00:10:00,14.53,120.99018613339453,Healthy,7.1242952074527555,25.10140425600919,69.90751339843447,1.5951158295113874,19.95376823282799,15.285564676559456,24.80092309826031
2025-09-01 00:15:00,14.53,120.9902792000918,Healthy,6.806968811615052,24.99553838336057,69.91798296796898,1.5892481691670521,19.998532676430738,14.822457932367515,24.79736591433965
2025-09-01 00:20:00,14.53,120.99037226678908,Healthy,7.086478350871686,24.966143228303636,70.10951206272479,1.3764511282769774,19.87651691084972,15.018730913825463,25.062114201427697
2025-09-01 00:25:00,14.53,120.99046533348634,Healthy,6.829092710055562,24.970422777461703,69.92430607887945,1.5981804887724946,19.99016858088836,15.265946995979993,25.04638621071713
2025-09-01 00:30:00,14.53,120.99055840018362,Healthy,7.049196590204284,25.165762734455313,69.98636462846378,1.599486109714092,20.05078536924393,14.98349850829876,25.129810308143657
2025-09-01 00:35:00,14.53,120.99065146688089,Healthy,6.93814634392889,25.04145940375525,70.03450859047841,1.4006954295747234,19.958300573295773,15.03628033435066,25.02492862089444
2025-09-01 00:40:00,14.53,120.99074453357815,Healthy,6.988473979695291,25.054034842451646,69.89188614258842,1.3762115042769352,19.828968251781152,14.954002759606022,24.96846007395494
2025-09-01 00:45:00,14.53,120.99083760027543,Anthracnose - Symptomatic (sunken spots),7.2032715022005975,25.054152607325427,70.08429529944074,1.4976037983130834,20.097617024183194,14.97340026125944,24.974120723275416
2025-09-01 00:50:00,14.53,120.9909306669727,No Turmeric Detected,7.058796594973321,24.98179581356099,69.98762749452143,1.3953498411572487,19.86305383334485,14.82992729941331,25.09357563861499
2025-09-01 00:55:00,14.53009009009009,120.9909306669727,Healthy,7.028956740455426,24.986087055411883,70.09579901103703,1.4187708438557,20.023151675313933,15.083325317204986,24.77604182700498
2025-09-01 01:00:00,14.53009009009009,120.99083760027543,No Turmeric Detected,6.885441197387037,24.984568400172257,70.08818593148412,1.4061149012652394,19.994344067930772,15.075032999072736,24.895904809608524
2025-09-01 01:05:00,14.53009009009009,120.99074453357815,Healthy,6.961401818235811,25.070004260323955,70.14606772329306,1.6117751815125982,19.991006904185696,15.030629214297004,24.964188788079074
2025-09-01 01:10:00,14.53009009009009,120.99065146688089,Healthy,6.9711814465742945,24.84643608401107,70.00604906445551,1.4439492856224498,20.063024404251873,15.000775614981952,25.014777919612296
2025-09-01 01:15:00,14.53009009009009,120.99055840018362,Healthy,7.143505667988431,24.98729044097126,69.89184497508187,1.4659983113202504,20.056994538794065,14.997922454229096,24.85153569826868
2025-09-01 01:20:00,14.53009009009009,120.99046533348634,Healthy,6.912589587231678,25.220706703699253,69.89959399948435,1.6193587888776324,19.99499188167694,15.090876761884303,24.802151026789293
2025-09-01 01:25:00,14.53009009009009,120.99037226678908,No Turmeric Detected,7.0146619560379015,24.88415089552133,69.89865967958549,1.5599022614124234,19.95699755750894,15.217495882475063,25.092842717098957
2025-09-01 01:30:00,14.53009009009009,120.9902792000918,No Turmeric Detected,7.049678531142352,25.063371987895778,70.06204100798374,1.3771135614621395,20.13565154900092,15.065250939548365,25.20919473561815
2025-09-01 01:35:00,14.53009009009009,120.99018613339453,Healthy,7.083835808031472,25.08570360032817,69.91805182813518,1.6376408983444322,19.966065955920488,14.800062867704646,24.991308386333746
2025-09-01 01:40:00,14.53009009009009,120.99009306669727,Anthracnose - Symptomatic (yellowing),6.999580866586079,24.971248514682642,70.00166169803421,1.4260770588703593,19.913835605876624,14.88459946512098,25.065739776328584
2025-09-01 01:45:00,14.53009009009009,120.99,Healthy,7.0209353779017185,24.972274890462657,70.23831551768548,1.598315612476623,20.169855439140775,14.912987752280316,24.936272183917094
2025-09-01 01:50:00,14.53018018018018,120.99,Healthy,6.9984724981477555,24.93528532428958,69.88979141887366,1.6525731172887004,20.0909981847324,15.130384006298168,24.877863102590126
2025-09-01 01:55:00,14.53018018018018,120.99009306669727,Healthy,6.967886406863012,24.937023328021873,69.8351906393124,1.4897800288473027,20.13538812899994,15.124629691655633,24.878426241192216
2025-09-01 02:00:00,14.53018018018018,120.99018613339453,Healthy,7.192357022288668,25.109263251047867,69.90557212308919,1.430914992331739,20.1030483199705,15.04960368995082,24.865326865488257
2025-09-01 02:05:00,14.53018018018018,120.9902792000918,Healthy,6.931042407438011,24.950116744935023,70.21977539503236,1.4181614251798706,19.912828981640544,14.861871585930576,24.930348734610977
2025-09-01 02:10:00,14.53018018018018,120.99037226678908,Healthy,6.926721832394464,25.0322786491879,69.97234158624121,1.4195261046136003,20.084053346971917,14.805860087003039,25.05073691834916
2025-09-01 02:15:00,14.53018018018018,120.99046533348634,Healthy,7.09382977801362,24.802328138490587,70.18022262657001,1.436699224316067,20.004654431708875,15.019592277945817,24.849606067845304
2025-09-01 02:20:00,14.53018018018018,120.99055840018362,Healthy,7.0555694134269356,24.88816077625544,70.04865052766078,1.368979704996459,19.85849011731425,14.998487772349247,25.029641585548763
2025-09-01 02:25:00,14.53018018018018,120.99065146688089,Healthy,6.9814786378261555,25.096658899130674,70.17372459046543,1.5146591041544843,19.93166564024272,14.966311015773833,24.88853975365975
2025-09-01 02:30:00,14.53018018018018,120.99074453357815,Anthracnose - Symptomatic (blight),7.261336732008986,25.185854946245716,69.95064703470634,1.4324380669255234,20.086835920981844,14.996952385603633,24.995712627354266
2025-09-01 02:35:00,14.53018018018018,120.99083760027543,Anthracnose - Symptomatic (lesions),7.143316379244217,25.02459822381706,69.99613988371463,1.4264541709836314,20.03957215129995,14.868688308601381,24.91556479361825
2025-09-01 02:40:00,14.53018018018018,120.9909306669727,Healthy,6.96313494361109,24.773927130088563,70.07752819096866,1.445413156729147,19.989814758078438,15.02293333453009,25.038261466841192
2025-09-01 02:45:00,14.53027027027027,120.9909306669727,Anthracnose - Symptomatic (yellowing),6.987850432827104,24.921781197096138,70.02331763925554,1.4311485433250808,19.989953279428278,15.002684549274303,24.803714698907267
2025-09-01 02:50:00,14.53027027027027,120.99083760027543,No Turmeric Detected,7.080675004825036,25.302526625002063,70.13787686293557,1.6073414605504524,20.14079149028236,14.994884778005634,25.133333010871837
2025-09-01 02:55:00,14.53027027027027,120.99074453357815,Healthy,6.956592048596977,25.09881395438701,70.03023074394979,1.3477154428613127,19.87300347757939,14.813445390963071,24.99930655274064
2025-09-01 03:00:00,14.53027027027027,120.99065146688089,Healthy,6.930943717860449,25.043665561738372,69.83226071994643,1.521592497089815,19.87950653002259,14.992258244175275,25.16227339934727
2025-09-01 03:05:00,14.53027027027027,120.99055840018362,Healthy,7.139129203070054,24.933079333168646,69.89895008400163,1.3533591566418568,19.99560029108204,15.07969743618914,24.7819612026387
2025-09-01 03:10:00,14.53027027027027,120.99046533348634,Healthy,6.904332058405707,24.943905398053076,69.98525416836134,1.4581511225659218,19.956726405118907,14.8774990728798,25.062601367409528
2025-09-01 03:15:00,14.53027027027027,120.99037226678908,No Turmeric Detected,6.965357758941185,25.058618649362224,69.94142415667591,1.6167679671891235,19.929917644480554,14.999366984693637,25.09295961294879
2025-09-01 03:20:00,14.53027027027027,120.9902792000918,Healthy,6.957092420556059,24.801432166266284,70.07185130578225,1.3558631915557617,20.03446524581004,14.8893917752367,25.150295360873933
2025-09-01 03:25:00,14.53027027027027,120.99018613339453,Healthy,6.9549069034185855,24.962238514957612,70.07820077186427,1.3630633049983238,20.06070478485841,14.958115890941139,24.723033644490357
2025-09-01 03:30:00,14.53027027027027,120.99009306669727,Anthracnose - Symptomatic (lesions),7.071828451628629,25.067314695183992,70.060420678212,1.3446329043715428,19.843058380714535,15.07173771199385,25.133192119238707
2025-09-01 03:35:00,14.53027027027027,120.99,Anthracnose - Symptomatic (wilt),7.031418402792913,24.81300315093979,69.97517781763561,1.6083758710353246,20.048999295667354,15.14112597696126,24.856332127972866
2025-09-01 03:40:00,14.53036036036036,120.99,Healthy,7.1403706990312505,25.097166125860156,69.99054919398611,1.6134246603869702,20.02680509369456,14.865151525851049,25.066157134475255
2025-09-01 03:45:00,14.53036036036036,120.99009306669727,Healthy,7.004701263690889,25.009725149495466,70.13010155985575,1.425806035239074,20.1072855049078,14.989974347442073,25.06216082712973
2025-09-01 03:50:00,14.53036036036036,120.99018613339453,Healthy,7.116987960679465,24.932588184875833,70.1944025525355,1.4381488601292678,19.846859810079437,14.874542563910689,25.179192849366565
2025-09-01 03:55:00,14.53036036036036,120.9902792000918,Healthy,7.067223722375046,24.945321030142598,70.02884532733694,1.5621810076450868,20.052142456649523,14.979301062597395,24.90671239443029
2025-09-01 04:00:00,14.53036036036036,120.99037226678908,Healthy,6.8423347581674445,25.025080984730597,69.94111781710113,1.4085115665779238,20.055584065018653,14.97644796767601,24.94890598711583
2025-09-01 04:05:00,14.53036036036036,120.99046533348634,Healthy,7.077056570475639,25.11630907479521,70.17684533365274,1.5233236846717368,19.859292227578017,14.989549316309438,25.05532735945552
2025-09-01 04:10:00,14.53036036036036,120.99055840018362,No Turmeric Detected,7.0174480784613245,24.8811966433565,70.05311210224248,1.4390327582959543,20.015931890720463,14.860221130402348,24.90698397765321
2025-09-01 04:15:00,14.53036036036036,120.99065146688089,Anthracnose - Symptomatic (lesions),6.8593681128968145,24.997346877523952,70.09946488035216,1.524007713122253,19.90050656368426,15.068061703099893,25.10652729689368
2025-09-01 04:20:00,14.53036036036036,120.99074453357815,Anthracnose - Symptomatic (blight),6.9409213000695775,25.059868541556295,69.95809270412434,1.5460235985029993,19.998469040453937,15.025418587570755,24.996860363970082
2025-09-01 04:25:00,14.53036036036036,120.99083760027543,Healthy,6.977138407401102,24.890531773241825,69.7624042193819,1.459271006700586,20.03965845978153,15.008690442016183,24.93013709710261
2025-09-01 04:30:00,14.53036036036036,120.9909306669727,Healthy,6.896462036967864,24.89570539678031,70.24143249216657,1.6426565940463607,19.847364986623568,14.998223153369258,24.963248438413775
2025-09-01 04:35:00,14.53045045045045,120.9909306669727,Healthy,6.850761653546464,25.06262338293031,69.8455998599446,1.4775911268215578,20.054113767013597,15.101046371644104,25.295257719284468
2025-09-01 04:40:00,14.53045045045045,120.99083760027543,Healthy,7.075162803432603,24.915454387203095,69.83626577837799,1.475010218063066,20.120752359117,15.030529334316125,24.939992260119517
